AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,18.9,16.1,25.3,24.1,20.2,30.0,44.0,48.1,54.2,46.5,24.4,14.3,8.8,11.7,6.9,6.6,9.6,8.2,6.6
Current_Liabilities,20.5,17.3,19.8,9.8,8.3,8.6,6.0,6.5,3.5,2.9,3.2,2.9,8.0,7.5,8.7,5.4,4.7,4.5,1.5
Diluted_EPS,,-5.739,-7.547,-8.796,-6.824,-12.206,-6.134,-4.563,-0.134,-0.187,-0.147,-0.147,-0.147,-0.203,-0.2189999999999999,-0.225,-0.1989999999999999,-0.236,-0.203
Goodwill_Intangibles,8.8,9.0,9.3,9.5,9.7,9.9,16.9,17.1,17.3,,,,,,,,0.0,0.0,0.0
Inventory,12.0,12.3,12.3,11.4,9.0,7.9,6.3,6.3,5.6,5.1,6.2,5.6,5.2,3.7,4.2,3.7,2.6,1.7,1.9
LT_Debt,6.1,6.7,6.7,8.3,1.7,1.9,2.0,1.7,2.9,2.5,1.9,1.6,1.1,1.2,1.3,1.4,1.5,1.5,1.6
Revenue,1.4,2.4,2.0,1.5,0.7,0.8,1.5,0.7,1.4,0.6,0.7,0.3,0.6,0.9,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,6.5084,2.7109,2.2478,1.9787,1.8983,1.8896,1.8763,1.8073,35.3273,32.964,31.6775,25.1309,24.4804,21.282,18.3813,17.4011,15.424,15.2284,15.9738
Total_Assets,57.8,56.4,65.6,62.7,57.3,64.4,83.5,86.5,78.7,53.2,30.3,19.0,13.7,16.4,11.7,12.3,15.3,14.1,11.8
Total_Liabilities,27.5,25.0,27.6,19.6,11.5,10.9,8.1,8.3,6.6,5.6,5.3,4.7,9.3,8.8,10.1,6.9,6.2,6.0,3.1
