AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,56.9,64.7,66.7,70.5,77.1,82.6,90.9,44.0,49.2,24.0,26.1,6.4,7.0,7.8,8.7,10.8,7.1,0.8,1.2
Current_Liabilities,10.3,10.9,6.9,2.3,3.2,4.4,4.8,3.0,2.2,1.8,1.5,1.2,1.1,0.7,0.5,0.5,0.8,0.8,0.2
Diluted_EPS,-0.364,-0.325,-0.43,-0.381,-0.386,-0.541,-0.546,-0.444,-0.318,-0.238,-0.365,-0.195,-0.193,-0.215,-0.285,-0.039,-0.2019999999999999,-0.193,-0.158
Goodwill_Intangibles,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,7.3,9.7,12.1,14.6,14.5,14.5,14.4,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.1,0.1,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,17.946,17.9462,17.946,17.946,17.8703,17.8621,17.3294,14.975,14.3227,13.4637,12.9265,10.8007,10.7473,10.7735,10.7625,10.1508,9.3886,9.7403,9.7194
Total_Assets,74.0,81.8,83.8,87.8,94.4,99.9,107.7,60.7,65.9,40.7,42.8,23.0,23.7,24.5,25.4,27.5,23.6,17.4,17.7
Total_Liabilities,18.7,21.7,20.1,17.9,18.7,19.7,19.4,17.5,2.3,1.9,1.6,1.4,1.3,0.9,0.7,0.7,0.8,0.8,0.2
