AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
Current_Assets,1893.0,2048.0,1924.0,1568.0,1686.0,1816.0,2584.0,2528.0,2291.0,2264.0,2680.0,2227.0,3059.0,2196.0,2373.0,1654.0,1480.0
Current_Liabilities,1882.0,2116.0,1920.0,1763.0,1828.0,1878.0,1752.0,1649.0,1552.0,1601.0,1621.0,1284.0,1472.0,1703.0,2177.0,1383.0,1346.0
Diluted_EPS,0.605,0.738,1.165,0.758,0.587,0.566,0.705,0.837,0.581,0.297,0.474,0.348,0.478,0.544,0.747,0.5479999999999999,0.527
Goodwill_Intangibles,16705.0,16679.0,16436.0,17162.0,17501.0,17423.0,16395.0,16651.0,16523.0,16440.0,15986.0,15786.0,15461.0,16214.0,16018.0,16168.0,15982.0
Inventory,145.0,133.0,129.0,114.0,108.0,96.0,96.0,99.0,98.0,96.0,87.0,96.0,85.0,84.0,83.0,81.0,74.0
LT_Debt,13131.0,13150.0,13163.0,13207.0,13240.0,13249.0,12707.0,12701.0,12704.0,12712.0,12604.0,12609.0,13105.0,12047.0,11847.0,12021.0,12034.0
Revenue,1590.0,1689.0,1726.0,1639.0,1451.0,1546.0,1495.0,1438.0,1260.0,1358.0,1337.0,1048.0,1225.0,1479.0,1458.0,1400.0,1266.0
Shares_Diluted,456.0,455.0,454.0,455.0,458.0,461.0,465.0,466.0,465.0,465.0,470.0,469.0,469.0,469.0,470.0,469.0,467.0
Total_Assets,22526.0,22746.0,22557.0,22754.0,23172.0,23246.0,22928.0,23241.0,22857.0,22777.0,22533.0,22016.0,22629.0,22360.0,22249.0,21725.0,21293.0
Total_Liabilities,19951.0,20247.0,20244.0,20540.0,20882.0,21009.0,20412.0,20680.0,20487.0,20610.0,20190.0,19731.0,20444.0,19870.0,19891.0,19868.0,19564.0
