AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,8740.6,9044.2,8275.7,8109.2,7315.6,7243.0,7458.3,7330.5,7324.4,7194.3,7493.7,7013.0,6782.1,6682.5,6850.3,7228.4,7075.9,7059.0
Current_Liabilities,4973.4,4506.3,4426.2,4055.9,3761.6,3341.9,3565.2,2880.5,2812.0,2596.1,3327.3,2680.0,2668.4,2628.1,3287.8,2547.8,2295.9,2137.1
Diluted_EPS,0.189,0.173,0.154,0.163,0.167,0.155,0.147,0.144,0.153,0.143,0.128,0.131,0.14,0.129,0.121,0.128,0.113,0.128
Goodwill_Intangibles,1096.3,1052.5,982.0,953.8,953.4,967.7,992.3,983.8,1059.5,892.6,927.8,923.4,732.0,743.6,755.3,578.4,593.6,387.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,9.3,12.2,14.9,9.6,10.7
LT_Debt,793.8,672.5,624.7,555.5,540.9,525.8,530.0,553.7,550.4,510.5,496.7,515.8,476.9,487.3,459.3,0.0,0.0,0.0
Revenue,4625.0,4410.1,4160.5,3895.7,3846.3,3573.0,3367.0,3175.7,3253.8,3083.5,3041.0,2989.8,3080.5,3095.6,3000.1,2944.4,2925.4,2788.4
Shares_Diluted,4195.925,4199.83,4199.492,4202.072,4198.924,4218.294,4253.311,4251.784,4250.607,4248.962,4246.279,4245.981,4245.715999999999,4255.823,4308.286,4353.024,4352.731,4352.209
Total_Assets,15204.1,15356.8,14481.5,14228.7,13165.6,12807.5,13215.0,13082.2,12718.5,12371.5,12649.4,11920.7,11532.3,11656.9,11792.6,11583.7,11325.5,11070.9
Total_Liabilities,6237.1,5703.1,5579.1,5134.0,4788.9,4365.8,4540.1,3866.6,3730.9,3461.0,4159.0,3510.4,3414.1,3377.6,4020.9,2705.3,2442.3,2256.4
