AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,262.9,247.4,216.6,193.0,185.1,181.3,182.7,170.1,160.3,151.8,145.5,132.4,166.3,145.1,141.2,137.3,141.7,125.5
Current_Liabilities,87.5,71.9,61.7,65.0,62.5,71.2,83.0,73.3,66.7,61.0,57.2,51.1,61.3,46.5,46.0,45.1,43.0,35.9
Diluted_EPS,0.342,0.213,0.269,0.029,0.115,0.107,0.155,0.0,0.082,0.009,0.03,-0.0069999999999999,0.157,0.128,0.074,-0.373,0.1969999999999999,0.08
Goodwill_Intangibles,251.7,253.7,255.8,257.8,259.8,261.8,263.9,265.9,267.9,270.0,271.7,273.7,249.2,250.9,252.6,254.3,256.0,257.9
Inventory,81.3,81.3,70.3,84.5,85.2,76.8,54.5,56.8,68.6,64.5,52.8,46.2,48.4,50.9,51.0,43.8,46.3,53.4
LT_Debt,62.2,88.3,89.7,91.1,92.5,93.9,95.3,110.3,114.4,118.6,122.7,126.1,129.2,132.4,135.5,138.0,140.5,141.3
Revenue,146.5,122.3,122.6,105.1,98.1,91.9,97.0,92.7,88.6,72.4,64.5,74.7,80.8,67.6,59.8,66.1,78.6,63.9
Shares_Diluted,55.8401,55.0375,53.8347,53.7725,53.8914,53.5417,53.4084,49.9752,52.3358,51.7484,50.9399,48.7026,50.9666,50.9399,50.3171,48.0229,49.2184,49.1237
Total_Assets,555.9,542.1,513.9,494.6,491.0,493.0,498.4,487.4,480.9,473.4,462.1,453.1,456.3,437.0,436.0,431.7,435.9,414.3
Total_Liabilities,170.6,185.2,180.4,182.2,185.5,198.9,215.8,217.7,216.3,218.8,213.4,210.9,213.8,205.3,214.0,216.5,206.5,200.7
