AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,4622.7,4686.2,5016.8,4869.3,4703.5,4707.8,4347.0,4039.1,3696.2,2352.8,2425.3,2369.5,2421.4,2520.8,2347.5,2428.6,2428.9,2645.1,2521.2
Current_Liabilities,3724.7,3786.0,3831.3,3590.1,3362.8,3473.8,3311.2,3197.0,2919.6,2883.8,2649.1,2887.6,2642.9,2755.9,2914.8,3210.2,2940.2,2528.5,2860.8
Diluted_EPS,-1.252,-1.505,-0.926,-0.698,0.716,-0.219,0.011,-0.113,0.119,-0.655,-0.532,-1.997,0.006,-1.291,1.518,-0.514,-0.922,2.874,0.267
Goodwill_Intangibles,1367.5,1394.5,1522.6,1332.0,1170.5,1058.5,1033.7,1018.7,907.9,828.3,673.2,735.8,806.8,605.6,649.2,632.8,560.6,204.9,201.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1832.7,1812.3,1943.6,1851.0,1866.1,1917.8,1891.9,1911.3,1805.8,573.8,588.7,640.5,705.1,702.8,733.4,630.3,650.9,0.0,0.0
Revenue,3275.6,3409.1,3269.2,3084.0,2865.4,2895.5,2693.1,2510.0,2135.0,2155.9,1963.9,1977.0,2088.1,2096.0,2054.4,2032.4,1772.1,1760.7,1578.1
Shares_Diluted,193.5625,193.2314,193.0773,192.948,197.0773,191.9597,194.5519,191.1729,191.8157,189.869,188.8428,186.5529,185.6321,182.9643,188.4776,180.4091,180.6135,181.1111,188.1201
Total_Assets,8107.2,8222.4,8218.1,7955.4,7579.6,7720.7,7525.8,8055.5,7992.0,6290.6,5731.7,5791.9,5678.9,5787.4,5976.7,6233.8,6559.5,5106.5,4824.0
Total_Liabilities,5585.4,5637.0,5813.6,5477.7,5267.7,5438.9,5246.2,5149.3,4766.2,3501.3,3279.5,3570.0,3404.4,3485.8,3672.0,3862.4,3672.0,2640.4,2963.5
