AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,40.3,45.5,52.7,54.9,59.6,68.9,73.6,75.6
Current_Liabilities,8.6,7.1,13.2,13.3,11.0,3.6,3.2,2.1
Diluted_EPS,-0.296,-0.354,-0.328,-0.314,-0.309,-0.398,-0.248,-0.242
Goodwill_Intangibles,5.6,5.5,4.3,5.2,5.8,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,15.1241,15.7785,15.8441,15.8441,13.8201,13.2154,13.2043,13.2043
Total_Assets,67.9,71.9,78.7,82.3,89.0,70.4,75.1,77.3
Total_Liabilities,17.3,17.3,20.5,20.7,21.0,5.0,1.8,0.8
