AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,2778.1,2576.4,2294.0,1981.2,1904.7,1646.5,1651.0,1253.5,1203.7,1366.0,1208.1,1155.1,1028.2,880.3,996.1,1095.1
Current_Liabilities,169.5,136.9,156.1,124.6,140.6,126.4,126.7,91.9,87.7,95.9,122.2,111.9,118.2,79.3,89.3,76.2
Diluted_EPS,1.565,1.503,1.304,1.357,2.102,2.025,6.468,3.085,1.5819999999999999,0.166,-1.507,0.7829999999999999,0.727,1.0170000000000001,0.247,0.429
Goodwill_Intangibles,310.7,312.7,314.7,316.7,318.7,320.4,294.0,269.5,269.5,269.8,269.2,269.5,269.7,270.0,270.3,270.5
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1840.7,1696.8,1384.4,1075.4,1028.5,874.5,946.5,863.5,906.6,1091.7,991.2,873.7,785.5,791.9,857.9,951.1
Revenue,264.6,268.7,280.4,246.4,259.1,238.4,243.5,181.8,132.4,126.5,266.4,305.6,259.4,264.4,312.6,293.9
Shares_Diluted,33.484,34.882,37.322,37.984,38.142,37.487,35.668,30.363,30.351999999999997,32.833,33.553000000000004,34.577,34.469,34.421,35.104,35.665
Total_Assets,3253.2,3047.1,2761.5,2467.5,2394.8,2133.6,2108.1,1634.2,1579.0,1733.3,1574.4,1507.0,1383.5,1344.5,1328.2,1426.3
Total_Liabilities,2145.1,1969.2,1668.4,1334.6,1301.1,1128.8,1190.7,1060.5,1102.8,1295.1,1197.7,1073.0,977.0,965.3,980.4,1073.6
