AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,96.0,97.5,101.2,76.3,71.7,72.6,69.6,70.4,43.3,45.1,41.3,40.1,44.3,47.6,50.3,49.7,46.8,47.6,42.5
Current_Liabilities,28.3,23.4,23.2,21.3,17.5,19.3,16.1,16.5,19.2,21.4,19.0,15.5,18.8,19.8,20.7,19.9,19.7,19.8,16.6
Diluted_EPS,-0.218,-0.15,0.0,0.058,0.011,0.033,-0.033,-0.014,0.025,0.027,-0.034,-0.006,-0.051,-0.038,0.031,0.057,0.013,0.042,-0.0279999999999999
Goodwill_Intangibles,2.6,3.4,2.6,2.6,2.6,3.4,2.6,2.6,2.4,3.2,2.4,,,3.6,,,,3.8,
Inventory,13.4,12.7,10.3,8.5,7.9,8.1,9.2,9.3,8.3,7.9,9.4,,,9.2,,,,8.5,
LT_Debt,4.6,4.2,4.3,4.7,5.3,5.8,5.7,5.6,1.2,1.7,1.2,0.0,0.0,1.8,0.0,0.0,0.0,2.6,0.0
Revenue,15.9,16.9,13.1,15.3,14.0,15.1,10.1,11.2,10.2,15.3,9.3,9.7,8.6,13.6,12.2,15.2,11.8,15.7,9.5
Shares_Diluted,36.9223,36.9384,34.6128,34.1309,34.0314,44.7268,33.4481,32.2204,30.3522,29.1641,29.144,29.1416,29.1416,29.0709,29.6229,29.6048,29.6561,28.9979,28.9979
Total_Assets,108.5,108.9,112.8,87.5,82.3,83.2,79.3,80.4,53.0,54.9,51.3,,,60.0,,,,57.4,
Total_Liabilities,36.4,31.8,32.9,31.3,27.7,29.3,27.6,28.5,26.3,28.8,26.3,,,29.0,,,,28.0,
