AAII_QTR_DATA,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018
Current_Assets,1884.4,1757.8,1703.6,1685.7,970.4,917.9,918.2,924.3,,,
Current_Liabilities,697.1,559.8,518.1,507.1,519.9,405.5,402.3,324.4,,,
Diluted_EPS,-0.142,-0.12,-0.133,-0.135,-0.16,-0.162,-0.663,-0.061,-0.07200000000000001,-0.094,-0.063
Goodwill_Intangibles,94.1,95.8,94.2,61.0,62.1,60.7,61.7,62.8,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,651.4,640.8,630.3,620.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,250.6,234.5,215.9,201.7,181.9,168.7,145.0,134.8,122.0,105.6,92.0
Shares_Diluted,576.323,570.374,564.351,557.414,555.36,549.0,542.6,542.6,,,
Total_Assets,2433.7,2311.3,2201.1,2158.6,1441.7,1184.9,1175.7,1167.0,,,
Total_Liabilities,1598.9,1456.2,1351.6,1333.7,732.9,452.8,437.2,361.6,,,
