AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,332.4,374.7,319.4,410.1,382.1,622.5,568.3,551.7,131.2,,,,,,
Current_Liabilities,159.3,209.6,171.4,148.7,125.0,131.6,85.9,76.0,59.8,,,,,,
Diluted_EPS,-0.265,-0.177,-0.407,-0.311,-0.347,-0.15,-0.194,-0.255,-0.08,,,,,,
Goodwill_Intangibles,460.9,466.0,452.6,366.2,385.9,,,,,,,,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,117.6,139.9,105.6,87.3,76.3,82.7,59.1,57.3,46.2,53.6,33.3,29.8,19.7,24.5,16.1
Shares_Diluted,162.631,160.664,158.7921,156.8912,154.3687,149.8056,146.6294,87.3086,21.83,,,,,,
Total_Assets,1116.1,1162.6,1098.5,1091.3,1080.1,846.1,766.8,743.9,140.2,,,,,,
Total_Liabilities,181.6,234.5,190.0,165.6,143.2,150.4,88.6,79.0,73.0,,,,,,
