AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,371.4,356.0,340.7,340.2,343.9,339.7,329.6,328.3,316.1,315.3,108.2,78.2,76.5,75.5,19.7
Current_Liabilities,125.5,113.9,101.3,103.1,104.0,93.4,81.2,75.3,65.4,60.1,51.6,44.5,40.9,36.6,35.9
Diluted_EPS,0.049,0.063,0.407,0.084,-0.285,-0.058,0.026,-0.296,-0.226,-0.18,-0.053,-0.158,0.032,-0.349,-0.1969999999999999
Goodwill_Intangibles,9.6,9.6,9.0,9.7,10.4,9.3,9.6,10.0,9.7,13.4,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1.9,2.3,2.5,3.0,3.4,3.6,4.0,3.1,3.3,3.3,3.4,3.5,3.7,3.2,11.5
Revenue,56.1,52.7,50.0,47.1,43.4,40.3,36.6,34.6,28.5,24.7,21.2,18.7,17.3,15.8,13.3
Shares_Diluted,34.1597,34.069,34.0697,34.0191,33.0174,33.043,34.1228,32.8117,32.7811,30.0565,28.7487,28.4747,30.1726,12.0926,23.7601
Total_Assets,398.7,383.2,365.6,365.7,369.4,362.2,350.6,347.7,335.0,334.4,116.7,85.7,83.9,81.8,25.5
Total_Liabilities,134.9,123.5,111.0,112.4,115.1,104.6,92.6,85.8,75.6,70.9,57.5,50.2,46.5,41.6,48.9
