AAII_QTR_DATA,04/01/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,2301.2,2460.4,3007.6,3063.8,2956.7,2744.5,2726.0,2548.9
Current_Liabilities,1413.2,1544.7,2047.9,1441.5,1354.8,1971.1,1528.8,1364.7
Diluted_EPS,0.658,5.23,1.57,1.463,1.343,5.537,1.447,1.546
Goodwill_Intangibles,2634.3,2641.5,3922.1,3814.2,3870.0,3848.9,3867.9,3891.2
Inventory,931.1,1021.3,1502.3,1446.7,1334.7,1193.8,1128.3,1046.8
LT_Debt,2074.9,2074.3,2786.9,3357.9,3367.9,2309.8,2629.1,2608.3
Revenue,1040.0,4723.0,2053.7,2111.0,1140.2,4801.1,1986.3,1936.1
Shares_Diluted,128.5,131.3,130.1,131.2,134.7,139.5,139.7,140.5
Total_Assets,5972.7,6120.9,8415.6,8334.1,8243.0,7936.2,7868.8,7696.0
Total_Liabilities,3890.2,4034.0,5385.5,5381.7,5328.2,4871.4,4814.2,4652.5
