AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13616.0,11998.0,13088.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13143.0,11971.0,12741.0
Diluted_EPS,-0.295,1.437,1.013,0.989,-0.918,1.186,-0.021,0.966,2.053,0.083,0.495,0.226,1.18,1.244,0.574,0.045
Goodwill_Intangibles,27981.0,29041.0,27595.0,27842.0,26874.0,27023.0,27040.0,26094.0,26136.0,26315.0,8926.0,8958.0,9289.0,9189.0,9254.0,9226.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,18456.0,18640.0,18571.0,18594.0,16536.0,16695.0,16682.0,16737.0,16708.0,17150.0,13638.0,6975.0,7047.0,6775.0,6648.0,6379.0
Revenue,35936.0,37185.0,32568.0,32406.0,31025.0,29983.0,28288.0,29090.0,27712.0,26025.0,18863.0,18976.0,18356.0,18444.0,16559.0,16182.0
Shares_Diluted,583.644,590.658,591.602,590.702,582.804,589.343,580.13,587.971,587.498,552.062,422.536,419.95599999999996,419.671,419.75199999999995,420.226,419.044
Total_Assets,81060.0,82901.0,78375.0,77743.0,71539.0,70285.0,68719.0,68364.0,68347.0,66431.0,40994.0,34252.0,34368.0,33569.0,30901.0,31157.0
Total_Liabilities,54771.0,55732.0,51580.0,51277.0,45628.0,43943.0,42946.0,42639.0,43291.0,42882.0,28443.0,21941.0,22214.0,22029.0,19984.0,20504.0
