AAII_QTR_DATA,01/01/2023,10/02/2022,01/02/2022,10/03/2021
Current_Assets,5877.0,5463.0,,
Current_Liabilities,3926.0,3867.0,,
Diluted_EPS,0.196,0.909,0.218,0.858
Goodwill_Intangibles,19038.0,18315.0,,
Inventory,2226.0,2133.0,,
LT_Debt,0.0,0.0,0.0,0.0
Revenue,3767.0,11183.0,3733.0,11321.0
Shares_Diluted,,,,
Total_Assets,27316.0,26022.0,,
Total_Liabilities,7295.0,7095.0,,
