AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,232.5,248.1,274.8,181.4,211.3,247.7,275.5,304.4,330.5,354.0,373.6,125.7,34.5,45.4,54.7,33.5,,,,
Current_Liabilities,22.9,22.4,20.2,20.3,17.1,21.7,11.9,10.3,10.7,10.6,9.0,12.7,6.3,4.9,5.1,3.9,,,,
Diluted_EPS,-0.524,-0.474,-0.511,-0.962,-0.917,-0.971,-0.928,-0.818,-0.681,-0.605,-0.773,-0.067,-0.067,-0.049,-0.0559999999999999,-0.052,-0.048,-0.025,-0.022,-0.051
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,73.8556,72.563,68.6529,38.5844,38.5634,38.481,38.3411,38.2779,38.2485,38.3123,28.4652,187.2893,187.2893,187.2893,187.2893,187.2893,,,,
Total_Assets,268.8,285.1,312.7,220.7,250.6,287.0,310.2,331.8,333.1,355.9,375.6,131.1,39.5,49.9,58.6,35.7,,,,
Total_Liabilities,53.9,53.9,52.1,52.7,50.0,55.1,45.7,36.4,11.6,11.7,10.1,13.9,7.7,6.4,6.7,5.5,,,,
