AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,80.4,82.4,85.6,87.2,92.4,94.3,101.6,62.9
Current_Liabilities,4.9,3.3,3.9,3.6,6.0,5.2,3.5,40.3
Diluted_EPS,-0.05,-0.045,-0.042,-0.094,-0.096,-0.132,1.903,-0.075
Goodwill_Intangibles,0.6,0.1,0.1,0.1,0.2,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,1.2,1.2,1.6,1.2,2.4,1.9,1.7,0.8
Shares_Diluted,37.9248,39.0096,39.0947,39.1169,39.0645,39.1065,39.0439,38.9637
Total_Assets,95.6,97.7,95.9,97.2,103.4,105.8,109.1,71.2
Total_Liabilities,11.1,9.8,5.6,5.5,8.1,7.2,5.5,42.4
