AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,922.8,660.2,675.1,483.0,534.3,589.8,623.5,661.0,697.4,454.1,482.9,340.4,362.1,134.0,149.1,,,
Current_Liabilities,54.6,62.0,73.3,63.5,57.5,60.4,51.9,45.8,43.8,47.2,42.4,43.7,41.5,43.1,38.6,,,
Diluted_EPS,-0.718,-0.633,-0.866,-0.824,-0.777,-0.714,-0.72,-0.604,-0.528,-0.515,-0.419,-0.4629999999999999,-0.368,-0.319,-0.419,-0.217,-0.262,-0.6609999999999999
Goodwill_Intangibles,73.1,73.4,73.7,74.0,74.2,74.5,74.8,75.0,75.3,75.6,75.8,76.1,76.4,76.6,76.9,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,7.0,15.3,3.4,9.1,7.6,9.5,1.1,8.7,10.1,8.8,12.7,10.0,11.5,12.1,12.5,13.2,10.3,9.8
Shares_Diluted,94.832,89.2525,84.6949,74.2806,74.1624,73.8213,73.5357,73.3997,70.4201,66.4035,64.8929,58.7525,59.0009,59.0023,40.7023,,,
Total_Assets,1073.2,811.9,825.9,632.8,682.8,738.0,735.0,774.0,811.7,567.4,595.1,454.0,454.3,220.5,234.7,,,
Total_Liabilities,121.0,126.7,144.5,134.0,131.8,135.4,96.8,89.0,89.1,92.7,90.0,93.5,69.0,68.0,69.1,,,
