AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,85.0,82.2,87.8,89.5,94.9,97.6,101.1,101.5,101.4,100.4,109.3,115.4,126.5,77.2,77.7,94.1
Current_Liabilities,33.1,31.5,33.9,32.0,42.7,39.8,40.8,38.7,37.3,36.8,38.4,41.7,50.6,65.4,56.0,69.1
Diluted_EPS,-0.078,-0.254,-0.222,0.216,-0.312,-0.225,-0.655,-0.03,-0.201,-0.355,-0.198,-0.248,2.351,-0.361,-0.106,-0.068
Goodwill_Intangibles,5.9,7.6,7.9,8.0,8.4,8.6,8.8,19.3,18.9,19.2,20.4,19.5,20.2,42.7,20.8,44.5
Inventory,31.0,25.7,24.6,24.6,22.3,22.8,24.7,24.7,24.5,25.6,23.5,25.3,24.2,26.1,22.9,24.7
LT_Debt,0.0,0.0,0.0,0.1,0.2,1.0,2.6,3.9,5.2,1.1,1.3,1.4,1.6,20.5,19.4,20.3
Revenue,41.8,41.1,43.1,43.0,43.4,42.3,44.1,41.1,36.9,36.6,42.5,39.3,76.1,36.4,39.7,39.3
Shares_Diluted,18.564,18.449,18.412,18.566,18.174,17.938,17.774,17.723,17.648,17.529,17.549,17.521,17.475,17.302,17.213,17.188
Total_Assets,162.3,162.1,168.8,170.4,176.6,178.3,183.6,191.2,190.0,189.3,199.4,204.2,220.9,197.5,187.7,204.5
Total_Liabilities,38.3,37.1,39.8,38.4,49.7,47.7,51.7,50.8,51.0,47.4,49.4,52.5,66.9,101.9,88.1,102.7
