AAII_QTR_DATA,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,58.4,61.8,64.7,69.4,40.2,35.5,21.4,21.5,22.2,20.4,21.9
Current_Liabilities,13.1,19.8,17.3,14.1,11.4,13.9,7.8,5.9,5.9,4.4,4.6
Diluted_EPS,-0.073,-0.289,-0.498,-0.336,-0.334,0.13,-0.244,-0.169,-0.09,-0.287,-0.197
Goodwill_Intangibles,129.5,129.9,130.4,131.1,131.3,132.0,3.4,2.9,2.9,2.9,3.0
Inventory,13.2,13.8,14.0,12.9,11.2,8.9,7.4,6.3,5.7,4.9,5.0
LT_Debt,41.0,37.3,38.6,38.8,38.8,29.1,0.0,0.0,0.0,0.0,0.0
Revenue,18.3,17.7,13.7,17.9,19.7,11.1,9.8,9.6,10.2,9.4,8.6
Shares_Diluted,17.2179,17.2137,17.1596,16.62,15.2229,13.8314,9.5948,9.3907,9.3222,9.1001,9.0369
Total_Assets,197.4,201.0,203.8,208.9,179.2,175.4,30.0,29.8,30.5,28.6,29.0
Total_Liabilities,55.4,58.5,57.2,54.3,51.6,44.2,8.2,6.3,6.3,4.4,4.6
