AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019
Current_Assets,230.5,231.9,269.9,274.2,336.3,340.2,1.1,1.3,1.5,1.6,1.7,2.0,
Current_Liabilities,55.6,48.5,79.2,52.5,27.3,19.7,4.9,3.0,1.2,1.2,1.0,1.0,0.5
Diluted_EPS,-0.096,-0.08,-0.155,-0.08,-0.048,-0.336,-0.081,-0.09,-0.003,0.053,0.029,0.017,-0.001
Goodwill_Intangibles,134.7,135.7,136.8,137.8,2.7,,,,,,,,0.0
Inventory,19.7,12.1,13.6,10.9,6.6,4.5,,,,,,,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,113.6,101.3,84.7,74.2,60.7,52.3,,,,,,,0.0
Shares_Diluted,203.9495,202.696,201.5236,200.0388,191.9225,153.0805,25.1563,25.1563,25.1563,25.1563,25.1563,25.1563,25.1563
Total_Assets,380.0,382.0,420.6,420.1,347.7,345.9,205.6,205.8,206.2,206.3,204.8,204.1,0.5
Total_Liabilities,60.9,54.3,86.0,64.9,54.6,53.4,12.1,10.2,8.4,8.4,8.2,8.2,0.5
