AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Current_Assets,73.4,93.9,108.1,122.0,133.3,154.3,104.1,127.5,,,,,
Current_Liabilities,26.5,30.9,32.4,29.3,24.4,27.5,30.7,22.0,,,,,
Diluted_EPS,-0.146,-0.162,-0.153,-0.137,-0.145,-1.094,-0.442,-0.216,-0.257,-0.102,-0.132,-0.057,-0.03
Goodwill_Intangibles,,,,,,,13.2,,,,,,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,12.7,13.0,10.0,10.1,10.2,10.3,10.4,10.5,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.4,0.0
Shares_Diluted,126.0613,126.0575,126.0369,125.9486,125.7096,125.3922,68.7285,124.7532,,,,,
Total_Assets,85.5,106.4,123.0,137.0,147.5,166.7,134.9,141.9,,,,,
Total_Liabilities,39.4,44.2,42.7,39.7,34.9,38.1,41.3,32.7,,,,,
