AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,719.6,756.6,797.7,812.8,869.1,920.6,670.7,670.0,673.3,186.4,,,,,,,
Current_Liabilities,73.1,73.3,73.8,74.6,93.7,109.7,36.3,28.6,30.8,30.5,,,,,,,
Diluted_EPS,-0.275,-0.239,-0.19,-0.19,-0.139,-0.136,-0.15,-0.029,-1.59,-0.36700000000000005,,,,-0.135,,,
Goodwill_Intangibles,61.7,62.3,62.8,63.4,63.9,64.5,3.3,,,,,,,,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,41.0,38.6,40.4,45.0,42.3,40.2,33.3,30.8,33.9,35.6,19.1,17.1,14.9,13.4,12.4,12.7,10.5
Shares_Diluted,111.6535,112.7645,111.6262,110.9332,110.3625,107.9092,41.1616,99.2245,99.2245,99.2245,,,,,,,
Total_Assets,877.7,916.4,945.0,959.1,987.1,1010.9,692.9,684.7,685.7,197.2,,,,,,,
Total_Liabilities,75.9,77.3,78.7,80.5,98.7,114.4,36.4,28.6,30.8,30.5,,,,,,,
