AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,3465.7,4159.8,4302.4,4354.6,5165.6,4219.8,4662.2,4470.9,2278.9,2475.4,2644.5,1515.2,1619.1,1664.1,1672.5,962.6,987.9,706.3
Current_Liabilities,2422.6,2541.1,1841.2,1606.6,1710.8,1537.3,1332.0,1068.9,1070.2,1014.9,807.3,711.1,670.1,636.4,597.1,570.1,497.6,390.5
Diluted_EPS,-0.535,-0.615,-0.721,-0.822,-0.756,-0.978,-0.413,-0.36,-0.339,-0.446,-0.235,-0.241,-0.183,-0.193,-0.15,-0.091,-0.087,-0.132
Goodwill_Intangibles,999.5,1036.0,1035.8,992.4,875.0,693.4,634.5,625.3,528.9,530.5,434.5,418.6,418.6,393.1,391.9,351.8,356.1,235.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,,,6.3,,,,,,
LT_Debt,1230.7,1743.5,2398.4,2330.4,2520.5,1113.5,1158.5,1178.1,1207.7,1259.6,1308.5,513.9,535.5,536.0,526.3,0.0,0.0,0.0
Revenue,870.6,821.1,695.7,716.3,819.3,737.9,637.1,552.9,556.0,467.0,379.0,342.8,314.9,288.0,240.9,209.6,174.3,162.7
Shares_Diluted,396.0969,395.0625,394.7426,393.5381,391.3733,387.9218,384.5882,355.3513,353.7942,351.3017,348.6344,329.4432,327.7427,327.2314,325.6617,311.8418,311.6879,278.8368
Total_Assets,5928.6,6746.4,6874.4,6789.9,7377.5,6018.9,6135.9,5727.1,3455.5,3525.1,3543.3,2335.1,2433.5,2456.0,2475.5,1629.2,1582.2,1152.1
Total_Liabilities,3769.0,4402.3,4332.4,4031.6,4301.4,2704.3,2537.6,2315.5,2355.1,2336.1,2248.9,1358.1,1327.4,1286.9,1186.5,606.0,533.8,411.4
