AAII_QTR_DATA,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,07/31/2020,01/31/2020,07/31/2019
Current_Assets,347.0,420.1,313.5,309.9,326.1,350.2,481.4,,
Current_Liabilities,269.7,319.6,214.6,220.1,251.5,299.0,250.5,,
Diluted_EPS,-0.451,-0.185,0.033,-0.004,-0.067,0.216,0.031,0.307,0.159
Goodwill_Intangibles,161.1,161.4,161.7,162.3,163.1,163.5,164.2,,
Inventory,18.4,14.4,15.1,16.1,13.6,14.5,13.4,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,86.4,125.0,118.4,116.0,114.7,443.5,206.5,457.1,221.0
Shares_Diluted,67.304,67.101,67.372,66.405,65.842,65.773,65.7733,,
Total_Assets,587.4,664.6,569.3,569.0,593.4,628.8,765.9,,
Total_Liabilities,327.5,379.5,277.9,286.6,322.0,371.3,327.5,,
