AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Current_Assets,119.0,130.4,143.6,112.2,139.8,154.1,51.3,,,,,,1.8
Current_Liabilities,30.1,29.7,32.9,36.1,31.5,29.8,41.8,,,,,,0.4
Diluted_EPS,-0.333,-0.12,-0.03,0.149,0.212,-0.139,-0.04,0.043,-0.013,-0.065,-0.009,-0.118,-0.002
Goodwill_Intangibles,21.8,39.4,49.7,53.9,44.2,44.9,33.8,,,,,,0.0
Inventory,10.3,9.3,10.0,8.6,7.8,6.4,5.8,,,,,,0.0
LT_Debt,82.1,80.6,79.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,76.2,71.4,65.0,116.1,55.2,52.3,52.3,49.8,48.6,49.0,47.2,91.3,0.0
Shares_Diluted,73.4491,72.7522,72.1844,73.7422,74.5515,73.249,74.5784,,,,,,28.75
Total_Assets,234.6,261.7,283.8,189.7,206.5,203.4,90.8,,,,,,231.8
Total_Liabilities,136.2,138.5,155.9,65.8,74.5,99.3,43.3,,,,,,6.7
