AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,711.5,683.9,706.0,592.7,602.5,565.8,573.7,559.0,564.5,643.6,574.9,479.8,547.0,373.9,384.8,378.4,401.9,443.1,454.5
Current_Liabilities,306.9,285.6,320.2,239.2,243.7,213.1,215.4,207.1,222.8,206.0,190.6,136.0,171.3,156.7,170.5,161.4,166.4,175.4,178.4
Diluted_EPS,0.239,-0.127,0.294,0.212,0.352,0.597,0.467,0.739,0.986,1.02,0.733,-0.317,0.361,0.662,0.482,0.0819999999999999,0.249,0.358,-0.01
Goodwill_Intangibles,193.0,193.7,193.9,94.9,100.0,103.6,105.9,107.7,109.1,114.4,113.7,113.0,114.0,114.4,114.8,120.6,107.9,111.7,115.9
Inventory,218.5,218.2,233.9,187.8,176.2,159.5,154.3,138.2,132.1,122.4,114.6,112.6,117.6,118.5,118.8,112.6,112.1,112.5,108.6
LT_Debt,232.6,232.7,232.0,35.0,36.3,36.3,37.5,45.8,59.3,189.9,193.1,198.1,231.7,78.1,97.1,104.4,97.6,136.5,98.0
Revenue,363.6,343.3,333.0,260.7,267.7,248.2,243.4,266.0,288.5,288.9,259.5,136.1,228.6,230.4,240.1,243.3,257.9,256.0,261.5
Shares_Diluted,33.386,33.186,33.47,33.426,33.377,33.573,33.609,33.544,33.39,33.34,32.958,32.58,32.869,32.935,32.933,33.5736,33.7333,35.298,36.104
Total_Assets,1268.7,1239.3,1241.3,947.0,967.1,935.3,944.0,933.9,932.5,1022.8,921.4,823.4,893.4,738.8,737.7,751.9,763.0,803.0,845.0
Total_Liabilities,588.4,567.0,617.2,303.9,311.3,281.5,288.5,288.7,319.7,436.5,409.7,354.0,423.0,254.7,286.1,286.6,284.6,323.3,294.7
