AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,261.7,245.7,265.8,271.7,266.5,278.8,302.7,269.7,274.9,265.2,274.0,285.8,287.0
Current_Liabilities,103.8,102.5,136.5,145.8,132.0,132.2,142.1,142.8,146.9,137.7,161.3,133.4,109.4
Diluted_EPS,0.165,0.102,0.071,0.155,-0.275,-0.263,-0.106,0.05,0.244,0.103,-0.905,-0.34700000000000003,-0.16699999999999998
Goodwill_Intangibles,222.9,230.5,234.8,244.0,241.7,249.9,253.4,261.2,265.2,274.7,279.6,287.1,318.6
Inventory,71.5,68.4,69.5,75.7,80.1,83.6,74.8,71.4,75.1,78.3,82.9,79.7,80.6
LT_Debt,0.0,0.0,0.0,5.8,25.7,51.8,64.7,20.3,35.4,45.5,65.5,69.5,94.4
Revenue,113.9,116.0,114.9,118.7,102.8,84.8,109.4,131.4,123.5,125.5,114.8,141.0,130.6
Shares_Diluted,33.865,33.871,33.782,33.517,33.828,33.827,33.8,33.786,33.738,33.69,33.59,33.498000000000005,33.321
Total_Assets,561.3,556.2,581.4,600.4,596.9,620.8,647.5,622.5,629.1,628.0,638.6,638.1,654.0
Total_Liabilities,138.7,138.4,172.4,189.3,201.4,225.3,249.3,206.4,223.0,226.4,270.9,239.7,244.1
