AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,4.7,3.3,3.5,2.8,3.0,3.6,1.9,1.6
Current_Liabilities,6.1,6.0,6.9,6.5,6.7,15.5,4.2,3.9
Diluted_EPS,-0.03,-0.032,-0.025,-0.016,0.059,-0.148,-0.042,-0.038
Goodwill_Intangibles,64.5,65.6,68.1,69.3,57.0,57.4,77.1,59.7
Inventory,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.8,0.8,0.8,0.4,0.0,0.0,0.1,0.1
Revenue,4.8,4.6,4.3,3.7,3.9,3.4,3.4,3.1
Shares_Diluted,103.8137,94.6947,92.7112,79.2953,81.2367,73.1639,72.3129,70.4209
Total_Assets,71.8,71.3,73.7,74.1,62.1,63.0,60.9,62.1
Total_Liabilities,8.0,7.9,8.5,7.8,7.7,16.6,4.2,4.0
