AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,50.2,38.3,45.1,52.1,53.1,52.2,62.0,63.8,28.3,28.5,2.9,2.5,,,
Current_Liabilities,42.5,28.5,34.8,36.9,33.5,13.6,9.6,4.9,3.7,1.3,1.6,1.4,,,
Diluted_EPS,-0.056,-0.053,-0.039,-0.032,-0.033,-0.03,-0.009,-0.036,-0.049,-0.012,-0.004,-0.012,-0.0069999999999999,-0.069,-0.027
Goodwill_Intangibles,18.5,18.9,17.4,17.5,17.6,1.4,1.5,1.5,1.5,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.2,0.4,0.4,0.0,0.0,0.0
Revenue,145.6,129.8,150.7,151.8,83.2,68.2,52.4,31.2,12.2,9.3,5.1,3.4,3.7,20.2,4.4
Shares_Diluted,178.629,174.844,179.466,178.33,174.746,170.483,165.7,110.656,101.847,144.432,144.432,137.21200000000002,,,
Total_Assets,70.6,59.1,63.9,70.6,71.6,54.0,63.7,65.6,30.0,28.8,3.2,2.8,,,
Total_Liabilities,43.3,29.2,46.1,46.0,39.4,17.5,11.5,25.9,23.7,20.9,2.0,1.9,,,
