AAII_QTR_DATA,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016,06/30/2016,12/31/2015
Current_Assets,114.3,102.7,97.9,95.4,99.2,91.6,137.2,134.5,0.0,0.0,109.8,133.8
Current_Liabilities,41.0,40.6,38.5,36.8,44.6,42.6,41.6,41.1,28.0,24.1,21.1,29.7
Diluted_EPS,0.42,0.096,0.022,0.143,0.205,-0.032,0.081,0.645,0.06,-11.109000000000002,-4.109,-18.535
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.9,2.6
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,2.1
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,12.8,8.4,8.0,6.6,11.7,14.1,7.8,14.5,4.1,0.0,0.0,0.0
Shares_Diluted,20.8792,20.8754,20.8569,20.859,20.8513,20.8405,20.8333,5.0967,4.7441,4.7441,4.7441,4.7441
Total_Assets,121.1,109.7,105.1,102.8,106.9,99.4,137.3,134.7,80.6,83.3,112.1,136.9
Total_Liabilities,57.0,54.4,51.8,50.0,57.1,53.9,60.7,59.8,28.0,24.1,21.1,29.7
