AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,11/30/2019
Current_Assets,178.9,197.3,211.4,147.3,166.4,185.3,197.9,214.2,213.4,107.2,24.8,32.1,27.1,8.6,4.9
Current_Liabilities,32.5,24.2,35.2,10.6,14.3,14.1,7.8,14.5,8.5,4.0,5.3,2.7,3.1,2.5,0.2
Diluted_EPS,-0.88,-0.176,-0.76,-0.811,-0.885,-4.59,-0.829,-2.232,-0.697,-2.515,-0.609,-0.0279999999999999,-0.045,-0.067,-0.013
Goodwill_Intangibles,30.8,31.9,33.0,34.0,35.1,36.2,43.2,47.6,50.6,6.1,6.3,6.4,6.5,6.7,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,38.0773,37.7314,29.2963,28.2434,28.1489,27.3785,28.0138,27.3896,25.973,17.7489,18.7348,263.6552,201.874,103.9379,6.1592
Total_Assets,210.1,229.6,244.4,181.4,201.6,221.5,241.2,261.9,264.1,107.2,31.1,38.5,33.6,15.3,4.9
Total_Liabilities,34.0,25.8,36.9,13.2,16.8,16.7,16.9,23.6,17.4,7.4,5.3,2.7,3.1,2.5,0.3
