AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,16.1,18.1,4.8,5.7,3.4,1.4,0.9,2.2,1.5,2.5,1.7,2.8
Current_Liabilities,0.6,5.5,0.5,0.5,0.7,0.7,1.0,0.8,0.8,0.9,0.7,0.6
Diluted_EPS,-0.177,-0.091,-0.263,-0.418,-0.492,-1.297,-1.168,-1.246,-1.479,-1.59,-1.946,-1.595
Goodwill_Intangibles,0.8,0.8,0.8,0.7,0.6,0.6,0.6,0.6,0.5,0.5,0.4,0.4
Inventory,0.8,0.7,0.7,0.6,0.6,0.5,0.6,0.7,0.6,0.3,0.2,0.2
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,0.1,0.5,0.2,0.2,0.2,0.2,0.1,0.2,0.0,0.1,0.1,0.1
Shares_Diluted,10.4936,7.7901,5.9065,4.6757,3.2561,1.4636,1.4062,1.2852,1.0778,0.9335,0.8705,0.8281
Total_Assets,17.1,19.0,5.7,6.6,4.2,2.2,1.7,2.9,2.2,3.4,2.4,3.5
Total_Liabilities,0.7,5.6,0.5,0.6,0.7,0.7,1.0,0.8,0.8,0.9,0.7,0.6
