AAII_QTR_DATA,06/28/2020,03/29/2020,12/29/2019,09/29/2019,06/30/2019,03/31/2019,12/30/2018,09/30/2018
Current_Assets,96.0,118.4,114.5,109.0,127.6,132.5,150.4,115.6
Current_Liabilities,142.1,144.9,279.6,261.8,189.0,173.8,180.5,149.8
Diluted_EPS,-4.377,-22.517,-5.915,-38.429,-2.212,-5.339,-3.52,0.897
Inventory,4.3,4.8,5.3,6.5,7.7,9.6,9.1,9.8
LT_Debt,343.9,382.3,740.0,741.4,741.6,743.0,741.6,744.8
Revenue,131.0,156.0,183.1,167.4,178.7,180.3,213.0,191.1
Shares_Diluted,7.934,7.934,7.932,7.929,7.925,7.858,7.81,7.85
Total_Assets,748.5,844.1,911.3,953.8,1276.4,1300.7,1295.3,1306.5
Total_Liabilities,1670.2,1739.0,1634.7,1625.3,1648.9,1661.4,1637.0,1547.7
