AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1505.0,1376.0,629.0,470.0,555.0,548.0,962.0,878.0
Current_Liabilities,683.0,617.0,557.0,505.0,473.0,443.0,425.0,764.0
Diluted_EPS,0.402,0.104,-0.192,0.183,0.432,0.507,-0.303,0.522
Goodwill_Intangibles,3249.0,3244.0,4070.0,3924.0,3663.0,3640.0,3544.0,4143.0
Inventory,45.0,41.0,48.0,45.0,41.0,46.0,45.0,44.0
LT_Debt,1620.0,1622.0,1668.0,1398.0,1252.0,1289.0,1727.0,2702.0
Revenue,534.0,456.0,507.0,528.0,494.0,419.0,1900.0,496.0
Shares_Diluted,132.0,134.9,135.5,136.5,136.5,136.2,135.5,136.0
Total_Assets,5339.0,5201.0,5322.0,5017.0,4806.0,4769.0,5023.0,5612.0
Total_Liabilities,3088.0,3011.0,3000.0,2680.0,2477.0,2489.0,2819.0,4189.0
