AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,36639.2,30538.0,32911.3,31767.8,36291.4,,,,28450.8,,,,,32327.9,,30862.8,,28946.7,
Current_Liabilities,25804.4,23754.2,22930.5,20596.0,20726.2,,,,20266.9,,,,,23028.7,,23416.0,,20463.7,
Diluted_EPS,0.86,2.219,0.892,1.366,0.866,1.473,0.991,1.185,0.623,1.187,0.773,3.86,0.76,0.7879999999999999,0.8370000000000001,0.51,0.535,1.186,1.064
Goodwill_Intangibles,77025.7,78103.5,74797.8,69394.4,67520.7,,,,60686.2,,,,,69027.3,,77438.7,,77874.2,
Inventory,9648.1,10085.3,9384.3,9972.2,8993.4,,,,7949.2,,,,,9032.5,,10269.3,,8805.7,
LT_Debt,18356.2,19526.7,20475.4,20702.6,22316.7,0.0,0.0,0.0,21049.5,0.0,0.0,0.0,0.0,23917.9,0.0,26933.3,0.0,25993.0,0.0
Revenue,11697.3,26482.8,14147.0,22392.1,10825.1,22875.5,11660.7,19308.1,8836.2,19505.2,9823.7,18581.5,10526.2,22528.1,11774.2,21571.3,10218.6,22458.7,11373.2
Shares_Diluted,,2517.0,,2510.6,,2520.4,,2511.2,,2524.0,,2516.4,,2519.0,,2509.4,,2511.0,
Total_Assets,136454.2,131182.2,129476.6,120947.3,123199.9,,,,111999.3,,,,,127381.5,,134776.5,,131205.2,
Total_Liabilities,55926.8,54782.2,55520.9,52853.7,55247.4,,,,53274.0,,,,,60791.4,,66070.9,,61866.9,
