AAII_QTR_DATA,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018
Current_Assets,2.5,1.2,1.9,1.8,2.6,3.6,3.2,2.3
Current_Liabilities,0.1,0.1,0.1,0.2,0.1,0.5,0.1,0.0
Diluted_EPS,-0.016,-0.012,-0.011,-0.014,-0.015,-0.015,-0.009,-0.017
Goodwill_Intangibles,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.1
Inventory,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1
Shares_Diluted,83.0846,79.8904,79.0973,78.6415,80.5504,77.5076,76.2268,73.122
Total_Assets,3.3,2.0,2.7,2.7,3.5,4.3,3.5,2.4
Total_Liabilities,0.1,0.1,0.2,0.3,0.3,1.5,0.1,0.0
