AAII_QTR_DATA,03/31/2023,12/30/2022,09/30/2022,07/01/2022,04/01/2022,12/31/2021,09/24/2021,06/25/2021,03/26/2021,12/25/2020,09/25/2020,06/26/2020,03/27/2020
Current_Assets,425.2,412.7,420.2,396.8,358.3,339.3,320.4,282.8,285.1,293.6,,,
Current_Liabilities,169.3,167.9,190.8,183.9,168.8,151.8,149.4,154.4,141.8,170.7,,,
Diluted_EPS,-0.193,-0.054,-0.014,-0.018,-0.03,-0.104,-0.314,-0.014,-0.08,-0.055,0.019,-0.043,-0.254
Goodwill_Intangibles,1134.2,1146.6,1160.8,1166.4,1178.9,1168.0,1180.6,1192.6,1165.9,1177.4,,,
Inventory,313.6,314.6,296.6,274.7,241.5,211.0,174.4,174.4,167.6,157.1,,,
LT_Debt,544.9,507.6,502.7,493.3,485.2,449.3,438.7,644.6,644.9,630.9,0.0,0.0,0.0
Revenue,252.0,268.2,281.2,296.9,277.4,273.5,260.7,253.3,220.5,226.1,226.3,189.1,172.6
Shares_Diluted,75.291,74.903,74.65,74.588,74.464,75.057,68.672,74.7256,74.7256,74.7256,,,
Total_Assets,1657.3,1652.5,1663.1,1630.5,1612.5,1540.4,1530.5,1505.8,1477.9,1497.5,,,
Total_Liabilities,908.0,895.4,909.1,876.8,861.1,792.4,779.3,883.2,865.5,880.1,,,
