AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,577.0,509.0,468.2,562.5,571.5,561.1,591.2,311.9,290.3,206.6,187.1,210.6,211.8,95.7,,
Current_Liabilities,213.9,218.3,189.0,180.1,173.5,179.3,145.9,126.8,117.1,96.4,81.9,79.3,75.1,68.2,,
Diluted_EPS,-1.131,-0.461,-0.543,-0.393,-0.366,-0.495,-0.251,-0.013,-0.004,-0.192,-0.24,-0.272,-0.302,-0.289,-0.19,-0.234
Goodwill_Intangibles,94.9,124.4,126.5,25.1,25.7,26.4,17.1,17.9,17.3,17.8,18.4,18.6,19.2,19.6,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,452.6,452.3,385.2,367.4,364.3,359.3,356.1,4.2,4.0,3.9,5.6,5.4,5.3,2.8,0.0,0.0
Revenue,85.0,86.7,79.8,74.3,75.3,68.3,55.9,52.3,47.1,34.2,29.5,27.9,25.9,23.8,20.7,19.7
Shares_Diluted,37.0273,36.8423,35.9423,36.5122,36.3382,36.0579,32.148,35.279,33.1726,32.0764,30.9952,30.9952,30.9952,30.9952,,
Total_Assets,912.0,944.2,931.6,906.1,895.6,892.5,861.2,419.8,404.6,247.5,236.4,238.3,240.0,126.2,,
Total_Liabilities,674.3,680.0,584.7,558.9,549.9,551.3,515.8,131.0,121.0,100.3,87.6,84.7,80.4,73.7,,
