AAII_QTR_DATA,01/31/2023,10/31/2022,07/31/2022,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018
Current_Assets,144.6,139.0,143.8,156.2,148.7,140.9,140.0,136.6,126.7,121.8,125.2,125.7,126.5,119.1,112.6,112.5,112.6,107.8,108.3
Current_Liabilities,54.7,48.7,52.7,57.5,51.9,47.2,49.1,50.7,43.4,41.1,44.0,47.5,48.0,43.5,43.3,43.1,42.3,38.5,38.3
Diluted_EPS,0.104,0.064,0.066,0.105,0.085,0.096,0.087,0.087,0.069,0.021,0.062,0.017,0.101,0.055,0.036,0.06,0.074,0.04,0.044
Goodwill_Intangibles,32.5,33.0,33.6,27.6,28.4,29.2,30.1,31.0,32.0,32.9,34.1,35.4,36.5,37.5,38.9,39.7,39.7,39.4,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,31.0,31.4,31.3,34.6,32.4,31.2,29.3,28.6,27.7,27.9,27.3,29.3,30.6,28.2,27.4,26.3,27.0,28.0,27.4
Shares_Diluted,33.965,34.071,34.007,34.245,34.578,34.685,33.946,35.177,33.293,32.896,32.932,32.688,32.668,32.31,31.951,31.459,31.183000000000003,31.477,31.343000000000004
Total_Assets,190.1,183.0,187.6,192.8,186.1,179.6,179.5,177.2,167.4,164.0,169.1,171.3,172.7,166.6,162.9,161.3,160.8,156.6,158.4
Total_Liabilities,55.1,49.4,54.4,59.9,55.2,50.8,52.9,54.8,47.1,44.9,48.3,51.9,53.0,48.7,48.7,46.7,46.5,42.5,43.0
