AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,3313.0,4421.0,3644.0,3244.0,3346.0,2902.0,3603.0,3259.0,4114.0,6110.0,4239.0
Current_Liabilities,20187.0,17824.0,14546.0,16680.0,12396.0,12326.0,10354.0,9528.0,10719.0,10143.0,8690.0
Diluted_EPS,0.251,-0.398,-0.241,-1.259,-0.489,0.978,0.461,0.424,0.319,0.512,0.434
Goodwill_Intangibles,2067.0,2062.0,1949.0,2062.0,2075.0,2203.0,2069.0,2134.0,2179.0,2288.0,2338.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,39513.0,42138.0,44920.0,43566.0,46625.0,47472.0,46507.0,47630.0,45684.0,57942.0,49912.0
Revenue,1450.0,1620.0,1636.0,1437.0,1900.0,2087.0,2017.0,4099.0,2073.0,2140.0,1828.0
Shares_Diluted,506.1,497.1,505.3,507.7,510.8,511.4,507.2,507.1,517.2,504.2,393.7
Total_Assets,107674.0,107951.0,108248.0,108485.0,110061.0,111643.0,109056.0,108028.0,107926.0,122520.0,111583.0
Total_Liabilities,95265.0,95539.0,95838.0,95847.0,96657.0,97945.0,95832.0,95206.0,95604.0,110163.0,100367.0
