AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,3591.3,3271.3,4030.5,4821.8,4239.1,2152.2,2122.2,1168.2,677.8,769.7,478.3,471.6,309.1,0.0,0.0
Current_Liabilities,3040.2,2719.9,3479.2,4276.3,3970.8,1951.4,1925.8,978.1,494.0,587.6,289.9,273.2,157.9,0.0,0.0
Diluted_EPS,-0.039,-0.036,0.127,-0.149,0.143,0.056,0.033,0.021,-0.001,-0.004,-0.009000000000000001,-0.013999999999999999,-0.059000000000000004,-0.015,-0.024
Goodwill_Intangibles,2.5,11.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,,,1.0,0.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,152.5,148.8,148.1,168.9,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,52.6,62.2,60.8,60.2,81.3,47.2,38.1,30.3,22.9,20.0,15.3,13.6,9.8,9.5,9.2
Shares_Diluted,151.9508,151.1696,161.4943,144.3574,147.3644,144.5498,144.0701,142.7835,141.2506,141.2469,140.1816,135.8145,48.8964,133.0332,133.0332
Total_Assets,3640.1,3321.4,4076.8,4865.5,4277.7,2192.3,2164.2,1207.7,717.1,809.1,511.3,493.8,371.6,115.2,114.5
Total_Liabilities,3198.1,2874.8,3632.0,4449.0,4019.2,1956.6,1940.8,992.6,504.6,597.1,302.4,284.9,161.6,139.6,137.6
