AAII_QTR_DATA,07/03/2022,04/03/2022,01/02/2022,10/03/2021,07/04/2021,04/04/2021,01/03/2021,09/27/2020,06/28/2020,03/29/2020,12/29/2019,09/29/2019,06/30/2019,03/31/2019,12/30/2018,09/30/2018,07/01/2018,04/01/2018
Current_Assets,54.8,55.9,68.3,140.3,109.4,113.1,111.9,106.6,83.6,75.1,39.8,43.1,42.6,33.9,34.7,51.9,70.0,66.3
Current_Liabilities,161.2,166.5,168.6,190.4,154.9,158.8,156.3,148.0,152.3,139.6,149.3,149.5,134.6,115.8,82.1,84.4,74.6,83.7
Diluted_EPS,-0.521,-0.422,-0.328,-0.198,-0.192,-0.144,-0.37,0.058,0.13,-0.43700000000000006,-0.196,-0.14800000000000002,-0.091,-0.318,0.031,0.062,0.134,-0.068
Goodwill_Intangibles,457.2,478.0,482.0,485.3,489.7,484.9,488.8,493.0,497.2,500.8,504.3,498.4,463.7,237.6,244.7,236.9,214.7,216.6
Inventory,13.7,13.2,14.0,13.7,13.3,12.0,11.6,11.5,11.9,11.5,13.3,12.8,12.4,9.6,10.4,8.8,8.4,8.6
LT_Debt,498.1,490.0,471.1,512.1,510.0,476.5,476.9,478.6,479.4,522.0,456.8,471.3,437.7,283.5,278.0,278.4,281.4,283.8
Revenue,441.9,399.5,416.1,421.7,424.5,390.0,420.5,407.0,368.4,351.5,401.1,402.3,368.6,290.8,307.8,296.9,303.1,271.6
Shares_Diluted,50.7953,50.4603,49.9281,49.9276,49.9173,49.8241,50.3432,60.5426,60.3318,50.8211,50.643,45.9474,41.0514,36.0451,45.4001,45.4106,45.2013,35.7066
Total_Assets,1633.9,1666.5,1687.1,1774.5,1766.4,1745.2,1757.1,1776.2,1772.4,1778.1,1751.5,1734.1,1689.7,1112.5,600.3,600.1,587.5,589.0
Total_Liabilities,1459.7,1467.3,1472.8,1547.0,1505.9,1476.3,1485.6,1481.3,1482.5,1495.0,1442.0,1415.3,1363.7,929.4,414.7,418.2,410.8,421.4
