AAII_QTR_DATA,01/31/2023,10/31/2022,07/31/2022,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018
Current_Assets,41.8,46.2,47.1,41.6,41.1,40.6,37.6,34.3,31.8,30.9,31.2,29.2,29.2,33.7,32.1,30.5,28.6,28.5,25.2
Current_Liabilities,16.7,19.5,17.0,14.6,9.7,9.4,7.0,5.2,7.3,6.7,6.0,5.7,5.5,6.1,5.4,4.7,3.8,4.7,5.3
Diluted_EPS,-0.114,0.044,0.075,0.049,-0.028,0.08,0.091,0.478,-0.041,0.016,-0.008,-0.019,0.003,0.079,0.105,0.108,0.065,0.046,0.178
Goodwill_Intangibles,24.1,24.6,24.6,24.8,6.3,6.4,6.5,6.6,6.7,6.8,7.2,7.4,7.6,3.1,3.2,3.2,3.3,3.4,
Inventory,20.9,21.1,19.2,19.2,13.5,11.2,10.4,9.6,9.0,8.6,9.2,9.1,8.4,8.2,8.1,7.9,8.2,7.1,6.9
LT_Debt,12.5,13.1,13.7,14.3,0.0,0.0,0.0,0.0,0.7,1.1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,18.3,23.0,23.8,21.5,16.9,21.1,15.3,11.1,10.0,10.7,9.5,10.4,12.4,15.5,15.5,13.6,10.6,3.6,11.8
Shares_Diluted,10.2225,10.27,10.2389,10.2436,10.0672,10.2234,10.1504,10.1295,9.8647,9.7321,9.7147,9.7049,9.8733,9.8687,9.8729,9.838,9.8382,10.0444,9.7296
Total_Assets,85.1,89.6,87.2,69.6,49.7,49.6,46.4,42.8,40.6,40.8,40.9,39.4,39.8,37.7,36.1,34.4,32.5,32.5,32.9
Total_Liabilities,44.1,47.7,46.0,29.5,10.3,10.0,7.8,5.5,8.5,8.8,9.1,7.7,7.9,6.2,5.5,4.7,3.8,4.7,5.5
