AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,745.7,847.2,860.2,957.3,859.9,964.3,878.3,928.9,1700.4,1113.1,990.6,873.9,712.2,679.7,569.8,453.6,402.3,518.9,601.7
Current_Liabilities,835.0,889.7,812.2,833.9,766.5,829.5,816.2,765.8,525.4,564.3,535.0,494.3,445.1,509.1,476.8,453.7,403.4,423.9,397.0
Diluted_EPS,0.726,0.734,1.255,0.944,0.942,1.292,1.045,0.607,0.879,1.3,0.944,1.301,1.156,1.159,1.003,0.804,0.691,0.8,0.96
Goodwill_Intangibles,3520.0,3539.7,3504.5,3525.9,3549.6,3440.7,3464.2,3372.2,1172.4,1169.6,1182.0,1194.1,1206.5,1219.0,1203.6,1213.4,1224.2,1030.6,1032.3
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,838.5,957.4,1046.2,1233.1,1292.2,1311.3,1397.9,1519.5,591.5,0.0,0.0,0.0,0.0,0.0,0.0,15.0,85.0,0.0,0.0
Revenue,471.9,452.2,473.2,468.7,456.1,433.5,459.9,404.1,294.8,283.3,285.7,271.1,276.5,288.8,275.4,275.1,247.1,242.0,236.1
Shares_Diluted,42.506,42.321,42.407,42.321,42.443,42.388,42.286,42.094,42.056,41.625,41.606,41.416,41.144,40.375,40.28,39.813,39.585,39.457,40.528
Total_Assets,4555.6,4687.4,4675.4,4787.0,4723.8,4732.2,4682.9,4641.0,3231.8,2607.3,2492.2,2382.6,2219.4,2191.6,2055.1,1949.4,1909.3,1791.0,1864.6
Total_Liabilities,1869.5,2063.0,2128.1,2328.7,2336.1,2408.1,2482.2,2533.0,1170.8,621.2,594.0,553.3,506.5,574.6,535.5,527.8,550.6,466.1,442.5
