AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019
Current_Assets,590.5,524.7,523.1,501.0,558.0,567.1,811.0,888.0,1224.5,300.2,431.3,290.2,283.7,193.7,293.6
Current_Liabilities,228.1,167.5,171.0,166.7,249.5,312.3,527.8,492.5,607.7,409.9,399.3,271.8,256.8,158.1,103.2
Diluted_EPS,0.036,-0.034,-0.027,0.029,0.158,-0.577,-0.509,-0.791,-0.374,-0.566,0.011,0.087,0.106,0.001,0.02
Goodwill_Intangibles,2.7,,,,0.1,,4.1,4.1,12.4,,,,0.1,0.1,0.1
Inventory,3.2,2.7,3.5,2.7,2.2,3.4,8.9,7.3,7.0,7.2,10.0,,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,89.2,85.9,76.2,102.7,180.6,158.0,316.4,275.0,320.1,284.6,238.9,192.1,146.6,87.4,96.5
Shares_Diluted,281.5645,258.7717,258.2811,262.9921,256.842,256.4448,255.9501,255.4933,242.5669,238.3905,251.5645,251.7732,231.5647,250.0527,225.9094
Total_Assets,691.1,627.6,632.8,628.4,712.1,740.9,1139.4,1223.2,1547.2,608.2,708.0,620.0,532.4,411.6,337.9
Total_Liabilities,252.3,196.8,204.7,207.9,303.8,377.0,630.2,603.4,717.6,514.3,483.3,364.4,288.1,182.0,128.6
