AAII_QTR_DATA,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,98.0,115.3,44.1,55.8,71.6,87.0,113.4,88.8,100.6
Current_Liabilities,20.7,17.0,14.2,11.6,12.5,12.4,27.7,27.3,30.4
Diluted_EPS,-0.201,-0.203,-0.187,-0.159,-0.158,-0.169,-0.22,-0.219,-0.298
Goodwill_Intangibles,,,,0.0,0.0,0.0,0.0,0.6,1.1
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,6.1
Revenue,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,108.2466,98.7697,98.4726,98.4654,98.3317,98.5944,81.2613,79.1785,79.2048
Total_Assets,180.5,196.2,127.0,143.1,160.2,175.7,208.3,182.0,201.6
Total_Liabilities,31.9,26.5,24.4,22.4,24.3,24.4,40.5,35.9,39.6
