AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,67.7,83.9,71.0,78.8,79.8,84.8,63.8,71.0,51.2,57.4,47.0,46.9,44.5,55.6,55.0
Current_Liabilities,99.5,109.9,88.3,90.5,89.3,96.9,73.5,81.6,70.0,71.7,111.9,123.0,117.2,110.2,44.4
Diluted_EPS,-0.049,0.075,-0.054,0.083,0.012,-0.028,0.066,0.076,0.006,0.051,0.09,-0.109,-0.21,-0.355,-0.267
Goodwill_Intangibles,38.3,38.7,38.8,39.2,39.1,39.2,37.6,35.9,35.8,36.4,37.1,37.5,37.7,38.1,0.9
Inventory,11.2,12.0,11.2,11.5,10.3,9.9,8.2,8.5,7.3,7.4,6.6,7.3,8.2,8.5,5.3
LT_Debt,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7,0.7,0.8,0.9,2.9,1.1,1.2,0.0
Revenue,93.8,113.2,98.7,122.2,112.0,132.7,100.0,113.9,51.5,74.7,59.9,58.1,50.9,57.5,44.5
Shares_Diluted,113.0536,113.215,112.1603,113.3721,113.4311,115.1524,111.9101,111.8225,112.1225,245.1559,111.7886,67.3023,67.2291,68.7722,66.6395
Total_Assets,181.6,195.4,157.3,165.9,150.8,158.0,134.0,130.5,111.2,113.2,97.7,97.7,99.4,103.6,62.5
Total_Liabilities,123.1,131.6,102.3,105.0,100.2,108.7,85.4,90.8,80.0,81.4,116.6,127.0,121.9,111.4,44.4
