AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,455.1,435.1,368.0,346.4,291.3,,,,,,,
Current_Liabilities,426.7,444.9,401.2,336.7,289.2,,,,,,,
Diluted_EPS,0.263,0.116,-0.082,0.103,,,,,,0.0,0.0,0.0
Goodwill_Intangibles,11.0,11.0,11.0,11.0,11.0,,,,,,,
Inventory,272.5,246.5,208.3,170.6,136.1,,,,,,,
LT_Debt,52.0,50.3,50.5,50.6,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,306.3,246.3,238.2,203.3,184.0,171.3,162.8,120.5,103.4,120.7,133.8,124.8
Shares_Diluted,139.4541,138.7085,116.0135,140.0632,140.0632,,,,,,,
Total_Assets,877.0,814.2,586.6,495.3,426.8,,,,,,,
Total_Liabilities,753.1,727.6,516.8,515.1,461.7,,,,,,,
