AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1698.0,1614.5,1666.3,1455.0,1482.0,1412.7,1311.5,1393.1,1376.1,1210.0,1341.2,1542.8,1514.3,1351.8,1435.6,775.9,743.5,767.1,766.5
Current_Liabilities,864.0,893.2,915.1,745.6,733.5,787.3,711.0,639.0,729.7,730.9,671.7,822.3,916.0,947.6,1094.3,494.0,429.9,404.2,367.3
Diluted_EPS,2.964,5.308,7.298,5.562,5.99,6.188,3.9,4.508,4.423,7.972,4.08,2.126,3.2960000000000003,2.362,-0.127,1.418,1.149,3.224,2.123
Goodwill_Intangibles,8232.0,8305.3,8472.6,8530.0,8604.9,8679.0,8753.2,8688.7,8758.7,8832.9,8672.8,8681.6,8748.4,9178.0,9259.8,5341.5,5378.3,5438.1,5487.1
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,6799.0,6827.2,7052.9,7109.7,7205.0,7368.0,7519.1,7600.0,7581.2,7660.7,7874.0,7992.2,8005.6,8398.5,8408.6,3705.4,3813.1,3884.9,4105.9
Revenue,1257.0,1486.7,1269.1,1245.1,1210.1,1245.8,1157.0,1131.6,1113.9,1376.6,1118.2,914.6,1091.8,1100.1,663.6,649.0,626.6,798.0,693.0
Shares_Diluted,37.448,38.3,39.56,40.9,42.0,42.662,43.476,44.386,45.421,45.688,46.737,46.849,47.615,47.935,46.114,47.971,47.784,47.484,47.338
Total_Assets,12464.0,12678.9,13098.3,12915.5,13090.8,13264.5,13283.0,13287.6,13347.5,13404.3,13290.5,13540.1,13575.4,13989.7,14103.4,7031.5,7097.2,7062.0,7119.1
Total_Liabilities,9840.0,9937.9,10172.2,10045.8,10175.1,10414.1,10664.3,10677.5,10773.3,10885.9,11055.9,11359.7,11482.3,11958.2,12174.7,5087.8,5209.9,5209.3,5391.0
