AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,29.5,12.4,9.9,15.6,21.0,13.2,20.8,12.5,19.5,8.0,8.2,6.3,11.2,16.1,15.9,20.2,16.9,13.0,18.3
Current_Liabilities,5.4,5.6,2.8,3.6,4.0,2.5,4.7,2.3,2.3,3.1,3.1,4.2,4.5,4.8,2.6,3.5,3.1,4.1,3.2
Diluted_EPS,-0.191,-0.152,-0.154,-0.133,-0.162,-0.166,-0.222,-0.296,-0.157,-0.253,-0.128,-0.138,-0.659,-0.268,-0.276,-0.282,-0.287,-0.327,-0.255
Goodwill_Intangibles,5.7,5.7,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8
Inventory,,,0.3,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,36.6,49.0,48.4,47.6,47.0,46.5,45.9,82.5,78.9,78.6,75.2,73.7,72.4,137.6,141.4,138.0,136.7,150.7,147.4
Revenue,0.1,0.6,0.6,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Shares_Diluted,62.638,53.417,50.793,50.77,44.433,43.411,41.855,39.099,37.834,31.644,35.036,34.798,31.113000000000003,27.401,26.97,26.479,25.327,24.565,24.451
Total_Assets,127.5,110.8,104.1,114.1,119.7,112.5,120.1,101.6,89.5,74.4,73.4,70.9,74.1,76.7,73.5,77.5,73.9,69.3,72.3
Total_Liabilities,66.7,76.6,72.2,74.8,74.1,71.9,73.0,106.7,102.6,99.7,95.9,95.1,93.8,158.8,160.2,157.3,155.3,155.5,152.2
