AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,492.6,478.1,482.2,463.4,449.8,438.5,429.7,434.6,445.9,462.5,454.5,441.3,426.9,421.8,429.8,387.6
Current_Liabilities,195.6,203.8,236.3,213.5,210.6,207.7,185.0,186.0,174.2,165.3,181.7,153.2,176.6,178.5,175.3,139.8
Diluted_EPS,0.266,0.183,0.358,0.208,0.086,0.192,0.277,-0.054,-0.344,-0.057,-0.076,-0.062,0.121,0.11,0.163,0.302
Goodwill_Intangibles,653.9,667.2,681.0,692.9,705.6,718.5,731.4,736.4,767.1,782.5,798.5,811.1,818.2,783.7,798.1,538.1
Inventory,233.2,231.5,221.9,208.1,194.5,200.3,198.0,209.1,221.4,227.8,225.7,216.8,203.0,198.9,197.5,181.4
LT_Debt,235.7,243.1,234.4,271.2,284.9,312.9,343.7,349.8,402.9,438.1,432.0,432.5,385.2,362.2,373.2,186.9
Revenue,295.0,275.4,278.5,267.0,280.3,248.9,258.0,244.0,218.4,243.5,257.9,243.0,255.5,238.3,233.2,221.7
Shares_Diluted,57.6,57.531,57.614,57.549,57.277,56.978,55.578,55.505,55.406000000000006,55.246,55.213,55.152,56.555,56.49,56.43600000000001,55.103
Total_Assets,1631.5,1629.7,1648.3,1643.2,1642.4,1651.7,1664.4,1670.5,1715.9,1749.3,1757.3,1761.7,1736.3,1689.8,1620.0,1309.9
Total_Liabilities,558.2,573.2,608.5,629.8,650.0,675.0,705.8,736.7,787.0,809.5,807.4,812.5,785.6,749.7,687.2,386.7
