AAII_QTR_DATA,12/31/2022,06/30/2022,12/31/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,277.3,401.1,78.6,,170.8,,,
Current_Liabilities,71.2,81.6,43.7,,126.3,,,
Diluted_EPS,-0.41,-0.455,-1.133,-0.416,,-0.546,,-0.164
Goodwill_Intangibles,1.1,1.5,822.3,821.7,798.8,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,10.1,10.6,10.9,0.0,10.3,0.0,0.0,0.0
Revenue,,0.0,0.0,2.9,4.3,0.3,0.1,0.1
Shares_Diluted,,293.0582,285.658,285.658,,285.658,,
Total_Assets,337.7,464.6,131.4,10.2,209.4,,,
Total_Liabilities,87.3,95.7,55.1,,137.0,,,
