AAII_QTR_DATA,07/03/2022,04/03/2022,12/31/2021,10/03/2021,07/04/2021,04/04/2021,12/31/2020,09/27/2020,06/28/2020,03/29/2020,12/31/2019,09/29/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,2270.4,2374.4,2576.2,2521.2,2699.5,2501.1,2415.4,2243.6,2094.0,1702.6,1658.9,1654.6,1616.8,1594.0,1732.5,1879.4
Current_Liabilities,797.4,712.2,805.1,753.6,985.4,686.8,700.9,671.8,729.7,514.0,539.0,493.7,467.0,442.0,476.3,458.4
Diluted_EPS,1.156,0.922,1.258,1.411,1.758,1.095,1.051,1.208,1.048,0.977,0.688,0.753,1.162,0.617,0.792,0.63
Goodwill_Intangibles,460.2,489.7,501.7,515.1,529.7,530.5,554.8,538.9,529.6,524.3,541.9,467.3,493.4,498.9,507.3,533.0
Inventory,295.6,259.3,243.3,224.2,226.1,262.5,222.2,191.3,206.1,183.0,196.7,178.2,164.5,161.3,153.5,154.7
LT_Debt,64.8,75.4,89.2,112.8,143.6,356.9,376.8,406.2,402.3,398.5,394.7,390.9,387.2,383.6,380.0,376.4
Revenue,840.8,755.4,885.0,950.5,1085.7,781.6,759.0,819.5,838.7,704.4,654.7,582.0,1058.3,494.1,519.6,566.8
Shares_Diluted,171.159,175.575,178.024,181.987,186.75,187.74,186.837,184.338,180.257,180.377,181.781,180.49400000000003,177.78099999999995,176.972,181.52,190.505
Total_Assets,3488.4,3609.2,3809.4,3762.2,4000.9,3719.7,3652.3,3436.5,3249.2,2820.4,2787.0,2698.8,2671.5,2616.6,2706.6,2882.5
Total_Liabilities,1189.8,1134.6,1245.5,1221.8,1486.3,1393.9,1441.5,1443.0,1504.6,1269.7,1306.9,1216.2,1192.1,1146.4,1184.3,1214.7
