AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,76.2,72.9,71.3,72.9,53.2,55.6,55.2,47.7,49.7,51.4,59.8,55.9,51.3,59.8,46.9,50.6
Current_Liabilities,95.0,95.6,76.2,79.9,83.7,77.7,77.8,63.5,64.7,61.8,63.3,60.7,63.7,60.7,57.2,60.0
Diluted_EPS,0.275,0.49,0.386,0.4,-0.04,0.598,0.442,0.474,0.48100000000000004,0.054000000000000006,0.364,0.268,0.084,0.324,0.384,0.5
Goodwill_Intangibles,9.9,10.6,11.3,12.0,12.7,13.4,14.1,14.8,15.4,16.2,17.1,18.0,18.9,19.8,20.7,21.7
Inventory,,0.0,,0.0,0.0,,,0.0,0.0,0.5,0.5,0.5,0.5,0.6,0.6,0.6
LT_Debt,317.3,328.5,364.6,366.1,360.7,364.1,373.9,391.8,395.9,410.7,421.1,431.6,427.9,435.6,429.4,440.6
Revenue,36.9,35.3,36.2,35.6,34.7,34.8,36.1,35.9,34.4,36.7,38.5,37.0,33.8,36.1,37.8,37.3
Shares_Diluted,33.373,33.2327,31.796,33.705,30.975,33.357,33.315,33.294,33.296,33.298,41.577,38.1636,33.253,33.216,33.2,33.174
Total_Assets,1016.8,1012.0,1004.0,996.4,979.3,986.0,981.8,980.8,984.9,993.6,1012.8,1013.1,1015.6,1028.8,1023.0,1035.4
Total_Liabilities,438.2,448.2,473.5,482.4,480.6,472.0,488.5,493.8,500.8,518.5,511.3,525.6,522.0,517.9,502.6,510.4
