AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,8142.0,8886.0,8749.0,10408.0,10058.0,10211.0,9899.0,12844.0,10074.0,8819.0,10694.0,8437.0,14109.0,14633.0,20944.0,9425.0,9270.0,9932.0,11112.0
Current_Liabilities,7440.0,7757.0,7935.0,9730.0,8700.0,8324.0,9126.0,9586.0,8631.0,8223.0,10500.0,9919.0,11963.0,12705.0,15697.0,7880.0,7537.0,7412.0,8372.0
Diluted_EPS,1.008,1.744,2.54,3.491,4.65,1.375,0.656,-0.104,-0.371,-1.406,-4.065,-9.124,-2.45,-1.495,-1.078,1.554,0.8370000000000001,0.933,2.438
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8461.0,,,,
Inventory,2311.0,2059.0,1937.0,1564.0,1406.0,1846.0,1773.0,1837.0,2173.0,1898.0,1660.0,1477.0,1436.0,1581.0,1601.0,1582.0,1484.0,1260.0,1009.0
LT_Debt,19645.0,19670.0,20478.0,21743.0,25865.0,29431.0,30915.0,35352.0,35466.0,35745.0,35899.0,36034.0,36058.0,38537.0,47583.0,10163.0,10215.0,10201.0,10198.0
Revenue,7254.0,8250.0,9427.0,10712.0,8398.0,7937.0,6810.0,6007.0,5368.0,4190.0,4129.0,2961.0,6647.0,6670.0,5915.0,8543.0,4142.0,4570.0,5215.0
Shares_Diluted,975.3,990.3,1002.5,1018.3,1005.591,972.6,957.7,934.2,933.1,933.1,929.3,915.5,910.85,894.7,845.7,813.95,750.5,755.8,763.3
Total_Assets,71600.0,72609.0,72144.0,74221.0,74222.0,75036.0,75758.0,79937.0,79355.0,80064.0,84434.0,89452.0,101643.0,107190.0,125443.0,44770.0,44380.0,43854.0,44957.0
Total_Liabilities,42041.0,42524.0,43424.0,46391.0,49315.0,54709.0,56885.0,61693.0,61055.0,61491.0,64574.0,66106.0,70348.0,72958.0,89363.0,23423.0,23144.0,22524.0,23468.0
