AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,165.8,185.2,172.7,170.0,164.5,171.2,161.3,160.5
Current_Liabilities,50.5,57.4,57.5,61.5,54.1,64.9,57.2,57.3
Diluted_EPS,-0.085,-0.089,-0.032,-0.051,-0.081,-0.069,-0.072,-0.042
Goodwill_Intangibles,233.0,236.2,239.4,242.7,245.9,249.2,252.4,255.6
Inventory,38.3,40.5,39.9,38.2,33.6,35.1,34.3,37.0
LT_Debt,248.3,263.1,248.0,247.7,247.6,247.4,247.2,247.0
Revenue,56.7,66.2,69.7,69.2,67.1,66.0,66.3,71.0
Shares_Diluted,78.071,78.313,78.263,79.695,79.688,79.387,78.938,78.649
Total_Assets,556.8,583.7,581.0,587.7,588.2,599.1,586.5,594.2
Total_Liabilities,332.7,355.1,344.8,348.4,338.3,345.3,329.6,334.6
