AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Current_Assets,135.8,139.0,135.3,135.4,153.5,132.4,95.5,80.8,60.4,,,,
Current_Liabilities,105.5,91.4,123.3,76.9,67.2,49.0,58.0,49.4,47.8,,,,
Diluted_EPS,0.113,0.065,0.028,0.063,-0.102,0.118,-0.388,0.086,0.053,-0.081,-0.008,-0.025,-0.008
Goodwill_Intangibles,295.0,304.4,312.0,321.1,330.3,339.5,347.7,355.8,364.0,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,435.4,428.9,393.5,393.0,392.5,392.1,391.6,391.1,297.0,0.0,0.0,0.0,0.0
Revenue,91.6,82.9,90.8,76.4,71.0,67.0,59.5,56.6,46.2,171.5,42.5,37.6,46.4
Shares_Diluted,29.9351,28.2476,24.5466,22.1011,21.853,53.7557,53.5,53.5,53.5,,,,
Total_Assets,1328.2,1303.4,1280.7,1156.1,1143.1,1126.7,1077.5,1088.8,1062.7,,,,
Total_Liabilities,1016.2,993.9,1004.5,943.3,931.7,913.8,457.0,447.4,351.6,,,,
