AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,256.1,271.7,281.1,270.1,276.9,287.3,302.0,347.9,398.0,404.8,424.4,444.0,426.0,463.8,449.0,429.3,207.0,,
Current_Liabilities,73.4,76.3,97.3,93.7,98.7,101.0,135.5,84.4,83.8,82.7,73.1,73.9,60.5,73.2,69.7,63.5,57.6,,
Diluted_EPS,,0.041,0.003,-0.043,-0.089,-0.037,0.009,0.076,-0.061,0.047,0.001,0.003,-0.05,0.102,0.045,0.025,0.013,0.008,-0.08
Goodwill_Intangibles,76.6,100.6,101.5,102.4,103.3,104.1,107.1,15.0,15.5,15.7,6.0,6.3,6.4,,,,,,
Inventory,16.9,17.1,14.9,13.4,12.6,13.0,12.9,,,,,,,,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,44.0,46.1,45.8,43.8,42.6,63.7,61.2,64.0,52.1,61.5,52.1,48.6,27.0,56.2,46.9,44.2,31.5,27.6,25.4
Shares_Diluted,,107.803,107.9356,107.5218,106.7041,105.6955,105.9136,107.9304,106.7585,118.1613,109.2945,108.7804,105.4513,107.8248,107.7546,100.2475,100.2475,,
Total_Assets,438.6,453.2,470.1,458.6,460.6,472.0,509.7,441.1,475.0,476.7,469.1,489.1,472.4,506.6,490.3,469.4,243.5,,
Total_Liabilities,95.8,99.2,116.7,114.8,121.4,125.3,163.7,99.9,100.7,100.7,89.1,91.7,79.3,92.1,89.7,84.8,79.5,,
