AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,137.3,141.6,113.0,96.3,94.1,97.7,79.5,78.1,69.9,73.0,66.5,72.1,77.6,78.5,74.9,67.6
Current_Liabilities,112.2,105.2,87.2,82.8,75.9,83.9,73.0,75.1,74.3,84.5,91.4,73.3,77.5,82.7,70.4,64.7
Diluted_EPS,0.356,1.45,1.35,0.539,0.469,0.399,0.644,0.256,-0.106,-0.295,-0.563,-0.16,0.0,0.179,0.642,0.4
Goodwill_Intangibles,18.4,18.7,19.0,19.4,19.7,20.0,20.3,20.7,21.0,21.3,21.7,22.0,22.4,22.7,22.8,
Inventory,1.2,1.3,1.4,1.4,1.4,1.0,1.0,0.9,0.8,0.7,0.8,0.7,0.8,0.7,0.7,0.4
LT_Debt,122.9,127.2,119.6,115.1,122.7,131.4,135.8,146.7,152.5,152.3,141.7,155.7,155.2,146.8,138.8,86.0
Revenue,202.1,201.1,200.9,181.0,170.0,158.5,158.8,141.8,123.7,126.8,124.1,130.9,133.6,134.0,141.1,132.6
Shares_Diluted,8.987,9.043,9.009,8.93,8.947,9.007,9.21,8.955,8.82,8.633,8.573,8.564,8.567,8.399,8.293,8.24
Total_Assets,411.6,400.7,364.0,344.4,343.3,356.4,350.2,342.1,342.8,353.6,350.7,349.9,357.4,354.4,324.0,253.3
Total_Liabilities,283.2,276.5,252.6,245.8,250.1,267.9,265.5,263.9,267.3,277.5,272.5,267.4,273.4,271.2,242.8,179.5
