AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
Current_Assets,2642.0,2484.0,2308.0,2365.0,2802.0,2365.0,1584.0,1554.0,881.0,890.0,,,,
Current_Liabilities,8695.0,10331.0,8975.0,9055.0,9828.0,10463.0,9950.0,8556.0,1190.0,617.0,,,,
Diluted_EPS,2.891,-2.697,0.359,0.591,1.689,-0.025,-4.19,-7.515,0.064,0.36,0.217,0.017,0.725,0.389
Goodwill_Intangibles,1029.0,1107.0,1067.0,1099.0,1121.0,1126.0,1203.0,1106.0,715.0,662.0,,,,
Inventory,21.0,22.0,20.0,20.0,22.0,22.0,22.0,,,,,,,
LT_Debt,12581.0,11940.0,12060.0,11954.0,11981.0,11401.0,12298.0,11173.0,5036.0,5196.0,0.0,0.0,0.0,0.0
Revenue,997.0,929.0,905.0,806.0,817.0,839.0,746.0,724.0,764.0,853.0,781.0,736.0,1709.0,617.0
Shares_Diluted,361.8225,361.8272,361.7985,361.8052,361.8099,361.8024,361.7806,172.3161,172.3161,172.3161,,,,
Total_Assets,41769.0,43073.0,41986.0,37762.0,38805.0,38133.0,39473.0,34343.0,22670.0,22097.0,,,,
Total_Liabilities,37957.0,40059.0,38319.0,36211.0,37246.0,37319.0,38296.0,33048.0,15680.0,15024.0,,,,
