AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,784.6,741.6,706.5,702.6,668.3,653.1,700.6,233.6,236.5,,,,,,
Current_Liabilities,464.6,397.5,340.6,332.0,290.4,264.6,214.8,163.4,158.2,,,,,,
Diluted_EPS,-0.058,-0.13,-0.441,-0.089,-0.133,-0.224,-0.231,-0.027,0.0,0.058,0.077,0.154,-0.354,-0.105,-0.124
Goodwill_Intangibles,80.3,81.1,81.9,82.0,82.6,82.7,2.3,1.8,1.8,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,132.4,128.3,115.9,102.7,90.5,80.7,67.6,55.2,50.6,53.2,56.4,60.0,61.3,56.8,51.6
Shares_Diluted,90.522,86.8101,83.4492,80.4624,77.7148,76.5575,73.3273,73.4825,144.7905,,,,,,
Total_Assets,1093.6,1037.5,894.8,893.9,854.1,812.8,773.2,303.8,301.5,,,,,,
Total_Liabilities,796.8,746.5,603.1,603.7,574.4,535.1,486.9,241.2,161.8,,,,,,
