AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,1599.4,1497.8,1410.1,1331.4,1293.1,1303.0,1255.9,1198.1,1041.1,1077.6,1044.4,985.3,830.8,855.7,806.8
Current_Liabilities,873.4,860.4,795.4,811.9,757.5,835.4,851.0,810.3,698.0,715.1,667.0,567.8,508.0,458.8,422.5
Diluted_EPS,0.487,1.162,1.037,1.05,0.428,0.94,1.385,1.117,0.651,0.656,0.983,0.818,0.161,0.161,0.627
Goodwill_Intangibles,1843.9,1694.5,1631.2,1626.0,1631.6,1655.2,1560.9,1511.6,1424.4,1423.7,1378.6,1275.1,1276.9,1295.0,1251.3
Inventory,351.8,327.3,302.3,257.7,228.6,218.0,233.0,215.8,204.9,186.7,188.5,129.1,124.6,121.0,101.7
LT_Debt,1085.0,943.9,920.2,839.1,871.4,804.2,687.9,696.4,651.9,701.2,720.9,758.5,895.1,974.8,1183.0
Revenue,1375.6,1377.8,1297.3,1257.1,1127.3,1157.4,1147.3,1123.2,935.2,1019.4,975.7,801.1,811.8,865.3,842.9
Shares_Diluted,44.661,44.443,44.496,44.479,44.5,44.551,44.471,44.365,44.218,44.132,43.942,42.71,41.937,41.639,39.691
Total_Assets,3993.8,3747.5,3509.3,3413.1,3368.8,3388.9,3234.1,3123.4,2855.0,2888.9,2791.2,2621.4,2462.1,2504.6,2371.8
Total_Liabilities,2721.1,2521.8,2331.7,2267.2,2258.1,2308.8,2196.6,2146.2,1949.6,2020.3,1952.2,1845.2,1916.7,1959.1,2083.7
