AAII_QTR_DATA,04/02/2023,01/01/2023,10/02/2022,07/03/2022,04/03/2022,01/02/2022,10/03/2021,07/04/2021
Current_Assets,3795.6,3288.6,3116.5,2107.8,2454.5,2440.8,2250.8,2260.0
Current_Liabilities,1563.7,1544.5,1485.7,1043.8,1263.1,1213.7,1145.0,1122.8
Diluted_EPS,4.503,1.01,0.674,2.815,1.397,1.5,1.111,2.188
Goodwill_Intangibles,9800.6,9858.9,9774.5,11014.7,11310.2,11479.7,11581.0,5405.6
Inventory,429.4,405.5,378.3,624.3,645.9,624.7,645.4,513.4
LT_Debt,3881.0,3923.3,3898.3,4484.3,4864.0,4979.7,5099.1,2348.5
Revenue,674.9,741.2,711.8,1858.8,1259.4,1027.9,861.3,1228.5
Shares_Diluted,126.469,126.426,126.54,126.542,126.635,126.775,115.022,112.417
Total_Assets,14638.2,14129.9,13823.8,14189.7,14848.5,15000.6,14899.8,8739.5
Total_Liabilities,6604.3,6747.0,6758.6,7022.6,7662.1,7859.3,7941.3,4499.7
